id,length,numcharge,fracnumcharge,netcharge,fracnetcharge,absnetcharge,fracabsnetcharge,kr_ratio,helix,sheet,turn,molecular_weight,average_molecular_weight,aromaticity,flexibility,gravy,mec_crd,mec_csd,isoelectric_point,instability_index,h6,h2,h2e,hph6,hph2
P37747,367,0.2724795640326976,0.0007424511281544893,-0.005449591280653948,-1.4849022563089776e-05,0.005449591280653948,1.4849022563089776e-05,2.5,0.34877384196185285,0.19346049046321523,0.21525885558583108,42965.32920000001,117.07174168937331,0.1416893732970027,1.0017641975308642,-0.5449591280653954,62230,62355,6.615228843688965,32.483651226158045,-0.5423046566692976,-0.5467213114754099,-0.5504098360655739,0.05572217837411209,0.054280510018214975
P0A7F3,310,0.20967741935483872,0.000676378772112383,-0.016129032258064523,-5.202913631633717e-05,0.016129032258064523,5.202913631633717e-05,1.0,0.31290322580645163,0.2,0.3032258064516129,34295.75020000002,110.63145225806457,0.07096774193548387,0.9974220755408872,-0.11096774193548394,22920,22920,6.127777671813964,26.287451612903215,-0.13007025761124127,-0.11930960086299895,-0.11769147788565273,-0.0481030444964871,-0.05490830636461703
P76049,306,0.19607843137254902,0.0006407791874919902,-0.032679738562091505,-0.00010679653124866505,0.032679738562091505,0.00010679653124866505,0.923076923076923,0.28104575163398693,0.25163398692810457,0.25816993464052285,33658.12570000003,109.99387483660142,0.1045751633986928,1.0013645484949834,-0.3709150326797387,49280,49280,5.029136848449707,38.853921568627456,-0.37736117702895106,-0.3804371584699454,-0.37887978142076506,-0.053535832937826267,-0.05289617486338793
P0A9X9,101,0.2079207920792079,0.002058621703754534,-0.009900990099009892,-9.8029604940692e-05,0.009900990099009892,9.8029604940692e-05,1.5,0.26732673267326734,0.306930693069307,0.14851485148514854,10722.802399999995,106.16636039603955,0.08910891089108912,1.0020366430260048,-0.2930693069306928,11000,11000,6.568905067443848,8.723762376237636,-0.2726190476190476,-0.3146666666666667,-0.31491666666666673,-0.005505952380952373,0.030333333333333337
P16686,210,0.1523809523809524,0.0007256235827664399,-0.028571428571428567,-0.00013605442176870745,0.028571428571428567,0.00013605442176870745,0.18181818181818182,0.28095238095238095,0.23333333333333334,0.32857142857142857,22757.8977,108.37094142857144,0.03333333333333333,0.9941548987411055,0.026666666666666762,11000,11125,6.0241601943969725,44.74761904761904,0.018118466898954657,0.016746411483253537,0.01746411483253581,-0.1995121951219512,-0.19043062200956937
P37651,355,0.23943661971830987,0.0006744693513191828,0.0028169014084507074,7.93493354493157e-06,0.0028169014084507074,7.93493354493157e-06,1.0476190476190477,0.2788732394366197,0.23661971830985915,0.2591549295774648,40548.17590000007,114.22021380281709,0.12394366197183099,1.0036717752234994,-0.6374647887323939,105880,106005,7.910222434997559,31.463098591549304,-0.6313469387755102,-0.6396421845574389,-0.6431732580037665,0.04273469387755103,0.03361581920903958
P06999,309,0.1941747572815534,0.0006283972727558362,-0.025889967637540458,-8.378630303411152e-05,0.025889967637540458,8.378630303411152e-05,1.0,0.284789644012945,0.2524271844660194,0.3106796116504854,32455.60750000003,105.0343284789645,0.035598705501618116,1.0025011037527594,0.011974110032362508,12950,13200,5.251661491394042,35.33106796116505,0.011372180451127815,0.012770562770562736,0.007575757575757549,-0.009445488721804502,-0.009848484848484813
P0A715,284,0.23239436619718307,0.0008182900218210671,-0.007042253521126765,-2.4796667327911146e-05,0.007042253521126765,2.4796667327911146e-05,2.1999999999999997,0.3063380281690141,0.22535211267605632,0.2605633802816901,30832.3438,108.56459084507041,0.07042253521126761,1.0002053750501405,-0.02781690140845069,5960,6210,6.319609260559083,32.40774647887324,0.0015873015873015626,-0.027797408716136694,-0.032921083627797436,0.015053763440860225,0.03203769140164902
P00811,358,0.17039106145251398,0.0004759526856215474,0.00837988826815643,2.3407509128928576e-05,0.00837988826815643,2.3407509128928576e-05,1.9090909090909092,0.3128491620111732,0.24860335195530728,0.24860335195530725,39550.626000000004,110.4766089385475,0.10335195530726257,0.9995663184552073,-0.2650837988826818,93850,93850,8.783640098571777,36.4980726256983,-0.26337515176042087,-0.26591970121381886,-0.26963118580765644,-0.1953460137596115,-0.19813258636788045
P0A855,415,0.1566265060240964,0.0003774132675279431,-0.002409638554216876,-5.806357961968376e-06,0.002409638554216876,5.806357961968376e-06,0.6842105263157896,0.2771084337349397,0.3108433734939759,0.19759036144578312,44426.001100000096,107.0506050602412,0.08674698795180724,1.0022110566448803,-0.31807228915662666,57870,57870,6.798364067077636,37.62987951807228,-0.3126132404181185,-0.3193236714975845,-0.32240338164251214,-0.116794425087108,-0.11900161030595811
P41407,200,0.21,0.00105,-0.030000000000000006,-0.00015000000000000004,0.030000000000000006,0.00015000000000000004,1.5714285714285714,0.33,0.22500000000000003,0.28,21526.23989999999,107.63119949999995,0.08,0.9995313759355209,0.057500000000000016,15930,15930,5.062728691101074,26.75949999999998,0.035604395604395614,0.057453936348408695,0.06072026800670011,-0.059413919413919394,-0.06097152428810718
P32140,421,0.2327790973871734,0.0005529194712284404,-0.0332541567695962,-7.89884958897772e-05,0.0332541567695962,7.89884958897772e-05,1.0,0.31591448931116384,0.1828978622327791,0.2684085510688836,48497.167200000054,115.19517149643718,0.12826603325415675,0.9947262479871177,-0.43586698337292135,145300,145550,5.890815925598144,28.720427553444182,-0.4191277472527473,-0.4373809523809525,-0.44041666666666673,-0.09131181318681317,-0.09468253968253965
P0ADR6,375,0.248,0.0006613333333333333,0.0026666666666666505,7.111111111111068e-06,0.0026666666666666505,7.111111111111068e-06,0.7407407407407408,0.312,0.2,0.264,42999.86470000005,114.6663058666668,0.10666666666666667,0.9968357487922704,-0.3493333333333335,74370,74870,7.624632453918458,39.57922666666667,-0.3295366795366796,-0.3508021390374333,-0.3542112299465241,0.011930501930501936,0.01158645276292337
P75853,308,0.2012987012987013,0.0006535672120087705,0.006493506493506496,2.1082813290605505e-05,0.006493506493506496,2.1082813290605505e-05,1.2857142857142856,0.30844155844155846,0.2305194805194805,0.288961038961039,33694.090699999986,109.39639837662334,0.08441558441558442,1.0014333702473237,-0.20714285714285713,38390,38390,8.565930366516113,36.55525974025973,-0.19820839226779824,-0.2022801302931597,-0.20447882736156356,-0.05143800094295142,-0.056568946796959806
P0A9J6,309,0.1941747572815534,0.0006283972727558362,-0.03883495145631069,-0.00012567945455116728,0.03883495145631069,0.00012567945455116728,0.6,0.2783171521035599,0.23624595469255663,0.3268608414239482,32290.10860000006,104.49873333333353,0.03559870550161812,1.0003189845474612,0.04563106796116504,12490,12490,4.986621284484862,30.30744336569579,0.08308270676691727,0.04653679653679644,0.04134199134199128,-0.028618421052631578,-0.01699134199134196
P77499,248,0.2620967741935484,0.0010568418314255983,-0.052419354838709686,-0.0002113683662851197,0.052419354838709686,0.0002113683662851197,1.1666666666666667,0.3346774193548387,0.21370967741935484,0.27419354838709675,27582.02920000002,111.21785967741943,0.07661290322580644,1.0020115260488704,-0.2052419354838709,17420,17420,4.83963565826416,39.10766129032258,-0.20105820105820107,-0.2064777327935223,-0.21194331983805678,0.10981775426219872,0.10688259109311744
P69924,375,0.24,0.0006399999999999999,-0.064,-0.00017066666666666668,0.064,0.00017066666666666668,0.9411764705882352,0.3466666666666667,0.184,0.264,43385.55490000009,115.69481306666691,0.10666666666666667,0.9984483695652173,-0.28106666666666713,62340,62590,4.690888023376464,42.81336,-0.28826254826254827,-0.2884135472370767,-0.2870766488413548,-0.013667953667953649,-0.024777183600712974
P0A8S9,116,0.21551724137931036,0.001857907253269917,-0.008620689655172403,-7.431629013079658e-05,0.008620689655172403,7.431629013079658e-05,0.7142857142857143,0.3103448275862069,0.12931034482758622,0.33620689655172414,13316.254199999983,114.79529482758606,0.04310344827586207,0.994151885830785,-0.1905172413793103,2980,2980,6.497344779968262,44.92931034482758,-0.13706563706563712,-0.2084057971014494,-0.20862318840579722,-0.07387387387387381,-0.035362318840579686
P09147,338,0.20118343195266275,0.0005952172542978188,-0.023668639053254434,-7.002555932915513e-05,0.023668639053254434,7.002555932915513e-05,0.8750000000000001,0.30177514792899407,0.26331360946745563,0.2248520710059172,37264.66520000002,110.2504887573965,0.08284023668639054,0.9989489761664989,-0.3112426035502959,48360,48485,5.886950874328612,34.861242603550295,-0.3074646074646075,-0.3124629080118695,-0.31646884272997045,-0.06413556413556411,-0.06063303659742826
Q46851,346,0.21098265895953758,0.0006097764709813224,-0.002890173410404616,-8.353102342209873e-06,0.002890173410404616,8.353102342209873e-06,0.7142857142857143,0.3005780346820809,0.254335260115607,0.315028901734104,38831.70450000006,112.23035982658976,0.0838150289017341,1.0005657161586365,-0.3890173410404629,59360,59485,6.722597694396973,36.0514739884393,-0.3926686217008798,-0.39004830917874406,-0.3942512077294687,-0.03560955173858398,-0.035169082125603844
P0A9N4,245,0.27755102040816326,0.0011328613077884215,-0.02448979591836735,-9.995835068721366e-05,0.02448979591836735,9.995835068721366e-05,1.2142857142857144,0.3183673469387755,0.18775510204081633,0.2326530612244898,28072.793300000023,114.58282979591846,0.09795918367346938,0.9985821661998131,-0.36979591836734715,39420,39795,6.000003623962402,27.602040816326518,-0.41130952380952385,-0.3729508196721312,-0.3692622950819673,0.1155952380952381,0.09849726775956284
Q47690,310,0.1935483870967742,0.0006243496357960458,-0.038709677419354833,-0.00012486992715920914,0.038709677419354833,0.00012486992715920914,0.4117647058823529,0.2935483870967742,0.19677419354838707,0.37419354838709673,33422.42890000004,107.81428677419369,0.07419354838709677,0.9935647231389806,-0.029999999999999957,41370,41870,5.340500831604003,27.487096774193546,-0.010351288056206094,-0.0333333333333334,-0.03551779935275091,-0.1192974238875878,-0.10852211434735701
P39451,336,0.22023809523809523,0.00065547052154195,-0.01785714285714285,-5.314625850340134e-05,0.01785714285714285,5.314625850340134e-05,1.8333333333333335,0.2976190476190476,0.2113095238095238,0.2767857142857143,35379.17940000002,105.29517678571435,0.05357142857142857,0.9977210401891253,0.1029761904761904,22920,23420,5.94316463470459,23.674732142857124,0.11700474751834268,0.10268656716417908,0.09888059701492537,-0.010056107034959003,-0.001990049751243758
P0A9J4,291,0.19587628865979378,0.00067311439401991,-0.03780068728522337,-0.00012989926902138617,0.03780068728522337,0.00012989926902138617,0.43750000000000006,0.3161512027491409,0.1958762886597938,0.28865979381443296,32443.755000000026,111.49056701030936,0.051546391752577324,0.9927347417840378,-0.08625429553264605,40450,40825,5.52033939361572,50.25876288659794,-0.07022977022977028,-0.08689655172413803,-0.09155172413793108,-0.13996003996004,-0.12114942528735632
P0A7Y4,155,0.25806451612903225,0.0016649323621227886,0.012903225806451618,8.324661810613947e-05,0.012903225806451618,8.324661810613947e-05,1.1,0.2645161290322581,0.1935483870967742,0.2709677419354839,17596.78779999999,113.52766322580639,0.08387096774193549,1.002430930930931,-0.6309677419354842,40450,40575,8.42854824066162,17.112903225806456,-0.6748571428571428,-0.6523809523809524,-0.6486471861471862,0.12533333333333335,0.12510822510822514
P0A946,165,0.1939393939393939,0.001175390266299357,-0.048484848484848485,-0.0002938475665748393,0.048484848484848485,0.0002938475665748393,0.3333333333333333,0.2909090909090909,0.18787878787878787,0.33939393939393936,18570.563799999993,112.54887151515148,0.09696969696969698,0.9961884669479606,-0.3012121212121212,21430,21430,5.50664119720459,38.31818181818182,-0.26142857142857145,-0.3042682926829269,-0.3120426829268294,-0.10571428571428569,-0.11443089430894304
P0A6Y1,99,0.37373737373737376,0.0037751249872461996,0.030303030303030304,0.00030609121518212427,0.030303030303030304,0.00030609121518212427,1.0,0.2525252525252525,0.2222222222222222,0.29292929292929293,11353.790699999983,114.68475454545438,0.0707070707070707,1.0152379227053139,-0.8737373737373739,1490,1490,9.342194175720216,44.05555555555554,-0.8838905775075988,-0.8836734693877554,-0.8974489795918369,0.583434650455927,0.5976190476190476
P0AFB1,275,0.2509090909090909,0.000912396694214876,-0.07636363636363637,-0.0002776859504132232,0.07636363636363637,0.0002776859504132232,0.8461538461538461,0.3381818181818182,0.1781818181818182,0.3490909090909091,31509.743000000035,114.58088363636377,0.11272727272727273,0.9997504145936981,-0.4192727272727278,45840,45840,4.505081367492676,40.03247272727271,-0.38380952380952377,-0.41459854014598546,-0.41706204379562056,0.021164021164021187,0.026763990267639936
P37634,289,0.23183391003460208,0.0008021934603273428,0.010380622837370249,3.59191101639109e-05,0.010380622837370249,3.59191101639109e-05,0.8421052631578948,0.31833910034602075,0.20761245674740486,0.273356401384083,33036.43740000002,114.31293217993085,0.08304498269896193,0.9992253743104809,-0.43425605536332224,46870,46870,8.874669456481932,47.05432525951555,-0.42464788732394365,-0.4364583333333334,-0.4408854166666668,0.014688128772635825,0.005324074074074092
P0ABS1,151,0.3774834437086093,0.0024998903556861544,-0.04635761589403972,-0.00030700407876847497,0.04635761589403972,0.00030700407876847497,0.6666666666666667,0.2317880794701987,0.14569536423841062,0.33774834437086093,17527.564599999998,116.07658675496687,0.052980132450331126,1.0109498456790122,-0.8655629139072855,9970,10220,5.062842369079589,44.663576158940394,-0.8727005870841487,-0.8788888888888892,-0.8827222222222222,0.6065557729941292,0.5984444444444444
P0AB87,215,0.2,0.0009302325581395349,-0.023255813953488372,-0.00010816657652785289,0.023255813953488372,0.00010816657652785289,0.9,0.31162790697674414,0.19534883720930232,0.32558139534883723,23775.04630000003,110.58161069767456,0.06046511627906977,0.9934610042735043,-0.04558139534883721,21430,21680,6.115386772155761,45.36976744186046,-0.002312925170068036,-0.046261682242990716,-0.05257009345794403,-0.14891156462585028,-0.11043613707165108
P12994,159,0.18867924528301888,0.0011866619200189867,-0.050314465408805034,-0.0003164431786717298,0.050314465408805034,0.0003164431786717298,0.8333333333333334,0.2893081761006289,0.27044025157232704,0.20125786163522014,17155.996499999987,107.89934905660368,0.10062893081761007,0.9964795321637426,-0.16792452830188687,27960,27960,5.272237205505371,29.193081761006276,-0.20547309833024122,-0.1748945147679325,-0.17900843881856543,-0.11688311688311688,-0.12953586497890293
P0A9D4,289,0.18685121107266434,0.0006465439829503956,-0.013840830449826994,-4.789214688521451e-05,0.013840830449826994,4.789214688521451e-05,0.923076923076923,0.2837370242214533,0.24567474048442905,0.2698961937716263,31117.203500000003,107.67198442906576,0.05536332179930796,0.9969148936170212,-0.08027681660899641,26930,27055,6.502630805969238,38.755051903114186,-0.05895372233400407,-0.07835648148148154,-0.07167245370370375,-0.08707243460764587,-0.08912037037037036
P39406,343,0.2186588921282799,0.0006374894814235566,-0.014577259475218658,-4.249929876157043e-05,0.014577259475218658,4.249929876157043e-05,0.5909090909090909,0.30612244897959184,0.21865889212827988,0.27113702623906705,37624.27730000004,109.69177055393597,0.08746355685131195,0.9965330687830688,-0.11107871720116615,26930,27180,5.998810005187988,32.30874635568511,-0.10680473372781067,-0.11471734892787529,-0.11639863547758292,-0.026796280642434472,-0.01998050682261208
P46852,242,0.22727272727272727,0.0009391435011269722,-0.05371900826446281,-0.00022197937299364798,0.05371900826446281,0.00022197937299364798,0.6153846153846154,0.29338842975206614,0.22314049586776857,0.23966942148760328,27630.465300000025,114.1754764462811,0.09090909090909091,1.000389598108747,-0.5491735537190086,44920,44920,5.6506143569946286,43.74380165289256,-0.5471368294153105,-0.5522821576763487,-0.5575726141078838,0.0363471971066908,0.019225449515905976
P37146,319,0.22570532915360503,0.0007075402167824609,-0.05642633228840126,-0.00017688505419561522,0.05642633228840126,0.00017688505419561522,1.7000000000000002,0.335423197492163,0.2163009404388715,0.3072100313479624,36442.79270000005,114.24072946708479,0.12225705329153605,0.9995341880341879,-0.25485893416927924,66350,66475,4.666163063049316,35.05269592476488,-0.2530482256596907,-0.26257861635220137,-0.26187106918239006,-0.07848043676069152,-0.07735849056603769
P27245,138,0.2391304347826087,0.0017328292375551355,0.0217391304347826,0.00015752993068683045,0.0217391304347826,0.00015752993068683045,1.5714285714285712,0.35507246376811596,0.15942028985507245,0.3188405797101449,15415.125999999995,111.70381159420286,0.036231884057971016,0.994542832909245,0.10942028985507259,8480,8855,8.568315696716308,18.70797101449275,0.08066595059076262,0.09562043795620428,0.08576642335766416,-0.00633727175080555,-0.021167883211678822
P32056,160,0.24375000000000002,0.0015234375,-0.04375,-0.00027343749999999997,0.04375,0.00027343749999999997,0.23076923076923075,0.34375,0.19374999999999998,0.28125,18404.444,115.02777499999999,0.1375,0.9959055918663762,-0.29687500000000006,25440,25440,5.051076698303221,42.131375,-0.3610138248847927,-0.31467505241090155,-0.3116876310272537,-0.006267281105990756,-0.031656184486373105
P24203,318,0.24213836477987422,0.0007614413986788498,-0.05974842767295596,-0.0001878881373363395,0.05974842767295596,0.0001878881373363395,0.7058823529411764,0.33962264150943394,0.18867924528301888,0.2861635220125786,35659.273400000035,112.13607987421395,0.07232704402515723,0.9965237584851733,-0.08459119496855341,26930,27180,4.771599388122559,24.355974842767285,-0.06987676859881335,-0.08475289169295487,-0.08932702418506841,-0.00867183934276584,-0.0016824395373291213
P0AGJ7,167,0.2035928143712575,0.0012191186489296857,-0.011976047904191614,-7.171286170174619e-05,0.011976047904191614,7.171286170174619e-05,0.23076923076923075,0.29341317365269465,0.2275449101796407,0.281437125748503,18805.137699999985,112.60561497005979,0.08982035928143711,0.9944131944444445,-0.3263473053892217,21430,21430,6.624266242980957,43.58682634730539,-0.2663139329805997,-0.3084337349397591,-0.30888554216867475,-0.10467372134038799,-0.09317269076305215
P09099,484,0.1859504132231405,0.00038419506864285224,-0.02479338842975206,-5.122600915238029e-05,0.02479338842975206,5.122600915238029e-05,0.56,0.28719008264462814,0.22107438016528927,0.33264462809917356,52617.64420000009,108.7141409090911,0.06818181818181818,0.9971569997670627,-0.09173553719008265,82390,82765,5.493909263610839,51.928925619834764,-0.11025946913212051,-0.09579020013802628,-0.0958419599723948,-0.10829108261258573,-0.11856452726017944
P0A786,310,0.20967741935483872,0.000676378772112383,-0.016129032258064523,-5.202913631633717e-05,0.016129032258064523,5.202913631633717e-05,1.0,0.31290322580645163,0.2,0.3032258064516129,34295.75020000002,110.63145225806457,0.07096774193548387,0.9974220755408872,-0.11096774193548394,22920,22920,6.127777671813964,26.287451612903215,-0.13007025761124127,-0.11930960086299895,-0.11769147788565273,-0.0481030444964871,-0.05490830636461703
P33644,255,0.20392156862745098,0.0007996924259900039,-0.00784313725490196,-3.075740099961553e-05,0.00784313725490196,3.075740099961553e-05,0.7857142857142857,0.2705882352941177,0.23921568627450981,0.26666666666666666,27793.21549999999,108.99300196078428,0.08627450980392157,0.9971518817204302,-0.21803921568627474,37930,38430,6.587718772888183,36.06156862745099,-0.2512,-0.2297900262467192,-0.22723097112860893,-0.03474285714285713,-0.0473753280839895
P0AB83,211,0.24170616113744076,0.0011455268300352643,0.014218009478672966,6.738393117854486e-05,0.014218009478672966,6.738393117854486e-05,1.4545454545454548,0.31753554502369663,0.1895734597156398,0.2890995260663507,23562.112700000027,111.6687805687205,0.061611374407582936,0.9972903050108934,-0.11990521327014211,18450,18825,8.435188484191897,33.63744075829385,-0.11504854368932037,-0.13365079365079371,-0.13055555555555562,0.01324549237170597,0.03079365079365082
P06968,152,0.19736842105263158,0.0012984764542936288,-0.039473684210526314,-0.0002596952908587257,0.039473684210526314,0.0002596952908587257,0.7142857142857143,0.30263157894736836,0.256578947368421,0.2631578947368421,16286.478799999986,107.14788684210517,0.05921052631578947,0.9972636015325669,0.01710526315789478,8480,8480,5.030842018127441,34.592105263157876,0.06384839650145771,0.016556291390728464,0.007615894039735031,-0.0945578231292517,-0.0695364238410596
P77454,310,0.15161290322580645,0.0004890738813735692,-0.035483870967741936,-0.00011446409989594173,0.035483870967741936,0.00011446409989594173,1.0,0.3096774193548387,0.25161290322580643,0.2967741935483871,32902.94120000001,106.13852000000003,0.07096774193548387,0.9959442610927758,0.05709677419354841,34380,34630,4.814058113098144,34.72290322580645,0.054332552693208414,0.05361380798273997,0.051752966558791774,-0.2238407494145199,-0.21855447680690399
P76364,130,0.19230769230769232,0.0014792899408284025,-0.038461538461538464,-0.0002958579881656805,0.038461538461538464,0.0002958579881656805,0.6666666666666666,0.27692307692307694,0.2,0.2846153846153846,14748.542899999991,113.45032999999994,0.08461538461538462,0.9932583559168925,-0.44076923076923086,19940,20190,6.0751447677612305,24.79076923076922,-0.3914285714285714,-0.44573643410852726,-0.4556201550387598,-0.13062857142857143,-0.12454780361757103
P32719,231,0.24242424242424243,0.0010494555949101404,-0.04329004329004331,-0.00018740278480538228,0.04329004329004331,0.00018740278480538228,1.8749999999999998,0.3073593073593074,0.16017316017316016,0.3073593073593074,26108.905199999997,113.02556363636363,0.08658008658008659,0.9968993055555556,-0.10389610389610388,19940,20065,5.344138526916503,35.33333333333333,-0.1079013906447535,-0.11246376811594208,-0.11257246376811601,-0.017446270543615652,-0.010724637681159428
P0A8N7,345,0.2318840579710145,0.0006721277042638101,-0.040579710144927526,-0.00011762234824616675,0.040579710144927526,0.00011762234824616675,0.375,0.28695652173913044,0.2,0.31304347826086953,39138.95200000006,113.4462376811596,0.08405797101449275,0.9974980276134121,-0.3434782608695653,31400,31650,5.571608161926269,45.92695652173912,-0.3429831932773109,-0.3499031007751939,-0.3499757751937985,0.02063025210084035,0.028294573643410887
P16685,150,0.22,0.0014666666666666667,-0.006666666666666661,-4.4444444444444406e-05,0.006666666666666661,4.4444444444444406e-05,0.06666666666666667,0.24000000000000002,0.14666666666666667,0.3466666666666667,16539.467299999982,110.26311533333322,0.06,0.9940077700077701,-0.256,13980,13980,6.505074882507324,29.271333333333317,-0.2376354679802956,-0.27024608501118574,-0.27041387024608504,0.03123152709359607,0.04049217002237135
P36683,865,0.23121387283236994,0.0002672992749507167,-0.02774566473988438,-3.207591299408599e-05,0.02774566473988438,3.207591299408599e-05,1.2564102564102564,0.29017341040462424,0.22774566473988442,0.3063583815028902,93497.01500000065,108.08903468208167,0.06705202312138728,1.001416601916602,-0.11745664739884427,75290,75915,5.239270591735839,32.79631213872841,-0.12411960132890368,-0.12067901234567906,-0.12001350308641985,0.03671096345514953,0.03549382716049382
P61949,175,0.2857142857142857,0.0016326530612244896,-0.13714285714285712,-0.0007836734693877549,0.13714285714285712,0.0007836734693877549,2.25,0.32,0.16571428571428573,0.28,19605.503099999998,112.03144628571428,0.10857142857142857,1.0023386243386243,-0.29714285714285715,30940,31065,4.213099479675294,30.04571428571427,-0.34319327731092436,-0.3091954022988506,-0.3091954022988506,0.14142857142857143,0.12183908045977017
Q46845,288,0.2222222222222222,0.0007716049382716049,-0.013888888888888895,-4.822530864197533e-05,0.013888888888888895,4.822530864197533e-05,1.1428571428571428,0.3125,0.2326388888888889,0.2569444444444444,32391.202299999997,112.46945243055555,0.11805555555555555,0.998930407275603,-0.4031250000000003,60390,60390,6.207238578796387,39.4014236111111,-0.3807168096920748,-0.4084785133565622,-0.4104819976771196,-0.06653205451792023,-0.05203252032520323
P0A796,320,0.25,0.00078125,-0.024999999999999994,-7.812499999999999e-05,0.024999999999999994,7.812499999999999e-05,0.6363636363636362,0.3125,0.21250000000000002,0.265625,34841.664300000004,108.8802009375,0.06875,0.9963446929357472,6.869504964868156e-17,21890,22265,5.470150566101075,30.67593749999999,-0.003854875283446704,-0.002612330198537136,-0.005120167189132733,0.053560090702947864,0.05402298850574715
P40191,283,0.19787985865724383,0.0006992221153966213,-0.028268551236749116,-9.988887362808875e-05,0.028268551236749116,9.988887362808875e-05,1.0,0.3462897526501767,0.21201413427561838,0.2897526501766785,30847.016200000027,109.00005724381636,0.0636042402826855,0.9959476650563608,0.08975265017667852,29910,30035,5.141393852233886,28.771060070671375,0.08093525179856115,0.08345153664302593,0.08336288416075642,-0.1211716341212744,-0.117612293144208
P24182,449,0.24498886414253898,0.000545632214125922,-0.004454342984409804,-9.920585711380409e-06,0.004454342984409804,9.920585711380409e-06,0.8620689655172413,0.2917594654788419,0.22271714922049002,0.2717149220489978,49320.189099999974,109.84451915367478,0.066815144766147,0.999491452991453,-0.17327394209354127,27850,28350,6.65461826324463,36.97418708240533,-0.16521879021879027,-0.17358630952380955,-0.17682291666666677,0.07027027027027027,0.07872023809523812
P0A870,316,0.26582278481012656,0.0008412113443358435,-0.025316455696202528,-8.011536612722319e-05,0.025316455696202528,8.011536612722319e-05,1.375,0.310126582278481,0.17088607594936708,0.319620253164557,35087.61470000003,111.03675537974692,0.07278481012658228,1.0024199928083424,-0.2164556962025318,39880,40005,5.105187416076659,31.86930379746836,-0.22204869085898027,-0.21968253968253973,-0.21611111111111117,0.11722553973357831,0.12211640211640212
P37744,293,0.22184300341296928,0.000757143356358257,-0.017064846416382257,-5.824179664294286e-05,0.017064846416382257,5.824179664294286e-05,1.5,0.33105802047781574,0.2354948805460751,0.2662116040955631,32693.1704,111.58078634812287,0.09556313993174062,0.999504662004662,-0.19283276450511935,34840,34965,5.385858345031737,39.52634812286689,-0.16770833333333338,-0.19383561643835623,-0.1984589041095891,-0.06438492063492061,-0.04691780821917805
P0AD61,470,0.24893617021276596,0.0005296514259846084,-0.01489361702127659,-3.168854685377998e-05,0.01489361702127659,3.168854685377998e-05,1.6190476190476188,0.2851063829787234,0.2127659574468085,0.2851063829787234,50728.87210000009,107.9337704255321,0.036170212765957444,1.002883129349652,-0.08191489361702134,7450,7825,5.769635200500488,28.79874468085105,-0.08672811059907834,-0.08749111584932485,-0.08647832267235254,0.12721966205837174,0.12892679459843642
P0A6R0,317,0.1892744479495268,0.0005970802774433022,-0.03785488958990536,-0.00011941605548866046,0.03785488958990536,0.00011941605548866046,0.7142857142857142,0.2902208201892744,0.21451104100946372,0.29652996845425866,33514.741300000045,105.72473596214525,0.056782334384858045,0.9959039426523297,0.1429022082018926,25440,25690,5.077506828308104,25.50094637223975,0.1382783882783883,0.13639240506329112,0.13710443037974682,-0.09418498168498167,-0.09905063291139239
P0A9T6,113,0.3008849557522124,0.0026626987234709062,-0.017699115044247787,-0.00015662933667475918,0.017699115044247787,0.00015662933667475918,0.7777777777777778,0.3185840707964601,0.1327433628318584,0.3805309734513274,13170.942299999988,116.55701150442466,0.07079646017699115,1.0003406708595388,-0.430088495575221,15470,15470,5.724959754943849,31.8141592920354,-0.4432539682539683,-0.45059523809523816,-0.4508184523809525,0.18597883597883602,0.20208333333333334
P0A836,288,0.19444444444444445,0.0006751543209876543,-0.0069444444444444475,-2.4112654320987667e-05,0.0069444444444444475,2.4112654320987667e-05,4.4,0.2847222222222222,0.24652777777777776,0.2326388888888889,29645.938999999984,102.93728819444439,0.048611111111111105,1.0009379201265325,0.1555555555555555,8940,9190,6.312333869934083,23.748263888888882,0.13745583038869258,0.1624854819976771,0.1597851335656213,-0.053054013124684496,-0.0606271777003484
P28248,193,0.25906735751295334,0.0013423179145748878,-0.020725388601036274,-0.00010738543316599106,0.020725388601036274,0.00010738543316599106,0.2777777777777778,0.31088082901554404,0.24352331606217614,0.3005181347150259,21249.007199999993,110.09848290155436,0.06735751295336788,0.9979366786140981,-0.16165803108808288,22460,22585,5.614692115783691,33.254507772020716,-0.13487841945288753,-0.16302083333333336,-0.17005208333333335,0.07310030395136781,0.1024305555555556
P0ABK9,452,0.26548672566371684,0.000587360012530347,-0.013274336283185847,-2.9368000626517363e-05,0.013274336283185847,2.9368000626517363e-05,2.1666666666666665,0.2256637168141593,0.19026548672566373,0.27876106194690264,50593.58790000008,111.93271659292053,0.07743362831858408,1.0065123595505618,-0.6683628318584055,71390,72015,6.306308937072754,35.89756637168141,-0.662320230105465,-0.6620842572062084,-0.6620842572062084,0.20543304570150211,0.20206947524020696
P0AG82,321,0.21806853582554517,0.0006793412331013868,0.0,0.0,0.0,0.0,7.75,0.29595015576323985,0.26479750778816197,0.2305295950155763,34421.28580000001,107.23141993769474,0.0996884735202492,1.007226822363765,-0.3323987538940812,61880,61880,6.923864555358887,25.32180685358255,-0.33309222423146473,-0.3247916666666667,-0.32307291666666677,0.014195298372513585,0.008333333333333378
